what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception occurred while creating compilation participant",1267657311691
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657311785
error,log,,,"Exception occurred while creating compilation participant",1267657311786
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657312127
error,log,,,"Exception occurred while creating compilation participant",1267657312128
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657312231
error,log,,,"Exception occurred while creating compilation participant",1267657312232
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657313120
error,log,,,"Exception occurred while creating compilation participant",1267657313122
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657313463
error,log,,,"Exception occurred while creating compilation participant",1267657313466
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267657330877
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267657332879
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1267657337067
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267657356090
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267657489621
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267657492980
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657493688
error,log,,,"Exception occurred while creating compilation participant",1267657493692
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657497730
error,log,,,"Exception occurred while creating compilation participant",1267657497734
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267657499323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657500262
error,log,,,"Exception occurred while creating compilation participant",1267657500264
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267657508304
