what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1268101319525
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1268101325144
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101332416
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101337112
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101345317
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101370673
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101376546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101391133
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1268101391155
activated,editor,com.android.ide.eclipse.adt,0.9.5.v200911191123-20404,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1268101393272
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268101423957
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268106732586
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268106733785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268191818818
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268191821564
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268191821579
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268191821807
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268191853133
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268191858166
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.exit",1268191870602
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1268191871045
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1268191871217
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1268191871335
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1268191871384
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1268191871421
