what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1267665462482
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1267665462506
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200908181930,"org.eclipse.jst.j2ee.core",1267665462559
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1267665462603
started,bundle,org.eclipse.jst.jee,1.0.201.v200909030330,"org.eclipse.jst.jee",1267665462738
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1267665462777
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1267665462803
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1267665462928
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1267665462939
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1267665462949
started,bundle,org.eclipse.jst.j2ee,1.1.301.v200909030330,"org.eclipse.jst.j2ee",1267665463078
started,bundle,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor",1267665463173
started,bundle,org.maven.ide.eclipse.refactoring,0.9.8.200905041414,"org.maven.ide.eclipse.refactoring",1267665463192
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267666099765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267666497284
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267666623867
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267666682705
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267670021135
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267670031361
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1267670044357
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267670045720
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267671070879
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267671074227
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267671084867
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1267671089629
