what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1267659576527
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267659577257
error,log,,,"Exception occurred while creating compilation participant",1267659577260
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1267659578401
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267659579282
error,log,,,"Exception occurred while creating compilation participant",1267659579284
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267659580730
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267659580862
error,log,,,"Exception occurred while creating compilation participant",1267659580864
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267659597217
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267659781567
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267660111939
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267660113261
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267660123730
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267660144235
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267660146967
error,log,,,"Exception occurred while creating compilation participant",1267660146970
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267660147996
error,log,,,"Exception occurred while creating compilation participant",1267660148003
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267660154026
error,log,,,"Exception occurred while creating compilation participant",1267660154028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267660160547
error,log,,,"Exception occurred while creating compilation participant",1267660160549
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1267660165577
error,log,,,"Exception occurred while creating compilation participant",1267660165579
