what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267671557202
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1267671560318
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267671636113
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267676023703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267676026098
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267677624379
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1267677631010
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267677641241
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267677655078
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267677667392
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267677667516
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267677689899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267677993407
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267726533909
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267726539093
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1267726544676
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267726546381
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267726549326
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267726563424
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267728571084
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267728577301
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267728761230
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267729270470
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267729283594
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267729283940
